Date,USD,GBP,EUR
2011-09-14,1818.5,1152.554,
2011-09-13,1820.0,1149.934,
2011-09-12,1834.0,1157.025,
2011-09-09,1851.0,1163.492,
2011-09-08,1855.0,1158.506,
2011-09-07,1810.0,1132.028,
2011-09-06,1895.0,1182.823,
2011-09-05,1895.0,1178.922,
2011-09-02,1875.25,1157.562,
2011-09-01,1821.0,1125.603,
2011-08-31,1813.5,1111.213,
2011-08-30,1825.0,1121.283,
2011-08-26,1788.0,1099.023,
2011-08-25,1729.0,1058.788,
2011-08-24,1770.0,1077.232,
2011-08-23,1876.0,1136.419,
2011-08-22,1877.5,1138.707,
2011-08-19,1848.0,1113.723,
2011-08-18,1824.0,1109.759,
2011-08-17,1790.0,1081.506,
2011-08-16,1782.5,1087.62,
2011-08-15,1739.0,1062.05,
2011-08-12,1736.0,1066.012,
2011-08-11,1760.0,1087.225,
2011-08-10,1772.0,1094.706,
2011-08-09,1736.0,1065.096,
2011-08-08,1693.0,1035.601,
2011-08-05,1658.75,1014.34,
2011-08-04,1679.5,1028.28,
2011-08-03,1669.25,1019.02,
2011-08-02,1637.75,1005.8,
2011-08-01,1623.0,996.378,
2011-07-29,1628.5,992.08,
2011-07-28,1613.5,988.967,
2011-07-27,1625.0,991.761,
2011-07-26,1612.75,984.585,
2011-07-25,1613.5,991.276,
2011-07-22,1602.0,984.332,
2011-07-21,1601.0,985.11,
2011-07-20,1586.0,982.956,
2011-07-19,1601.0,992.991,
2011-07-18,1599.0,994.279,
2011-07-15,1587.0,985.347,
2011-07-14,1590.5,984.83,
2011-07-13,1579.0,988.358,
2011-07-12,1550.5,977.001,
2011-07-11,1555.5,976.705,
2011-07-08,1541.5,960.077,
2011-07-07,1527.5,955.763,
2011-07-06,1527.25,954.114,
2011-07-05,1510.0,937.015,
2011-07-04,1495.0,930.819,
2011-07-01,1483.0,926.065,
2011-06-30,1505.5,940.585,
2011-06-29,1504.25,939.921,
2011-06-28,1499.0,936.582,
2011-06-27,1498.0,937.363,
2011-06-24,1514.75,947.074,
2011-06-23,1523.0,955.029,
2011-06-22,1552.5,962.731,
2011-06-21,1544.75,952.961,
2011-06-20,1544.0,952.91,
2011-06-17,1537.5,949.602,
2011-06-16,1523.25,945.355,
2011-06-15,1529.75,940.574,
2011-06-14,1516.0,924.503,
2011-06-13,1526.25,935.03,
2011-06-10,1529.25,941.888,
2011-06-09,1537.75,939.428,
2011-06-08,1537.75,939.256,
2011-06-07,1545.0,938.639,
2011-06-06,1549.0,945.665,
2011-06-03,1540.0,942.588,
2011-06-02,1539.5,942.166,
2011-06-01,1533.75,934.985,
2011-05-31,1536.5,932.625,
2011-05-27,1533.0,932.936,
2011-05-26,1518.5,928.917,
2011-05-25,1526.25,939.809,
2011-05-24,1527.0,944.867,
2011-05-23,1510.5,936.86,
2011-05-20,1490.75,921.467,
2011-05-19,1493.0,923.486,
2011-05-18,1496.5,927.429,
2011-05-17,1478.5,912.26,
2011-05-16,1500.75,924.79,
2011-05-13,1505.75,928.043,
2011-05-12,1489.5,916.164,
2011-05-11,1508.0,916.829,
2011-05-10,1513.5,925.575,
2011-05-09,1502.0,921.02,
2011-05-06,1486.5,905.023,
2011-05-05,1511.0,917.704,
2011-05-04,1541.0,931.118,
2011-05-03,1540.25,934.334,
2011-04-28,1535.5,919.736,
2011-04-27,1511.0,912.44,
2011-04-26,1497.5,910.611,
2011-04-21,1504.0,908.652,
2011-04-20,1501.0,915.132,
2011-04-19,1490.5,914.477,
2011-04-18,1493.0,917.076,
2011-04-15,1476.75,903.764,
2011-04-14,1465.75,897.032,
2011-04-13,1457.5,896.261,
2011-04-12,1450.5,890.096,
2011-04-11,1468.0,895.723,
2011-04-08,1469.5,896.638,
2011-04-07,1459.5,893.973,
2011-04-06,1461.5,896.901,
2011-04-05,1433.5,882.643,
2011-04-04,1435.5,889.075,
2011-04-01,1418.0,886.527,
2011-03-31,1439.0,896.853,
2011-03-30,1425.5,889.048,
2011-03-29,1417.5,886.658,
2011-03-28,1417.0,884.023,
2011-03-25,1436.0,892.924,
2011-03-24,1447.0,892.384,
2011-03-23,1439.5,885.247,
2011-03-22,1426.0,870.787,
2011-03-21,1432.0,879.607,
2011-03-18,1420.0,877.952,
2011-03-17,1403.75,870.543,
2011-03-16,1402.0,873.901,
2011-03-15,1400.5,872.205,
2011-03-14,1422.25,881.851,
2011-03-11,1411.5,880.976,
2011-03-10,1413.25,878.45,
2011-03-09,1431.0,884.207,
2011-03-08,1426.25,883.127,
2011-03-07,1437.5,884.507,
2011-03-04,1427.0,876.267,
2011-03-03,1421.5,874.446,
2011-03-02,1435.5,879.003,
2011-03-01,1420.75,872.375,
2011-02-28,1411.0,868.682,
2011-02-25,1402.5,874.54,
2011-02-24,1411.5,873.669,
2011-02-23,1409.25,866.804,
2011-02-22,1401.0,866.312,
2011-02-21,1403.0,864.715,
2011-02-18,1383.5,852.696,
2011-02-17,1379.0,853.606,
2011-02-16,1371.25,856.122,
2011-02-15,1372.75,850.421,
2011-02-14,1365.0,851.157,
2011-02-11,1364.0,852.5,
2011-02-10,1353.25,843.935,
2011-02-09,1365.0,848.353,
2011-02-08,1363.5,850.062,
2011-02-07,1347.5,836.801,
2011-02-04,1355.0,843.974,
2011-02-03,1328.0,822.902,
2011-02-02,1337.0,825.411,
2011-02-01,1331.5,827.533,
2011-01-31,1327.0,831.193,
2011-01-28,1319.0,830.605,
2011-01-27,1334.5,837.097,
2011-01-26,1328.0,836.799,
2011-01-25,1324.0,839.196,
2011-01-24,1343.0,840.952,
2011-01-21,1343.5,840.844,
2011-01-20,1345.5,845.748,
2011-01-19,1372.0,858.466,
2011-01-18,1369.5,855.938,
2011-01-17,1360.5,854.854,
2011-01-14,1367.0,860.56,
2011-01-13,1381.5,871.609,
2011-01-12,1378.75,880.203,
2011-01-11,1374.0,883.488,
2011-01-10,1368.25,881.888,
2011-01-07,1367.0,880.799,
2011-01-06,1368.5,882.732,
2011-01-05,1368.0,882.012,
2011-01-04,1388.5,890.407,
2010-12-30,1405.5,909.532,
2010-12-29,1412.5,914.535,
2010-12-23,1373.5,890.553,
2010-12-22,1387.0,900.415,
2010-12-21,1383.0,892.258,
2010-12-20,1380.0,889.23,
2010-12-17,1368.5,882.334,
2010-12-16,1363.0,873.998,
2010-12-15,1388.75,888.573,
2010-12-14,1394.5,884.33,
2010-12-13,1399.0,886.397,
2010-12-10,1375.25,871.239,
2010-12-09,1391.25,881.207,
2010-12-08,1385.5,877.176,
2010-12-07,1420.0,898.734,
2010-12-06,1415.25,903.101,
2010-12-03,1403.5,894.861,
2010-12-02,1389.0,891.413,
2010-12-01,1385.5,888.426,
2010-11-30,1383.5,890.856,
2010-11-29,1357.0,873.793,
2010-11-26,1355.0,866.424,
2010-11-25,1373.25,870.689,
2010-11-24,1372.5,870.103,
2010-11-23,1377.5,867.443,
2010-11-22,1356.5,849.352,
2010-11-19,1342.5,841.587,
2010-11-18,1350.25,844.434,
2010-11-17,1337.5,839.98,
2010-11-16,1349.0,843.494,
2010-11-15,1368.5,850.951,
2010-11-12,1388.5,859.752,
2010-11-11,1398.5,867.287,
2010-11-10,1390.5,867.274,
2010-11-09,1421.0,879.386,
2010-11-08,1388.5,860.978,
2010-11-05,1395.5,859.034,
2010-11-04,1381.0,848.124,
2010-11-03,1345.5,835.455,
2010-11-02,1351.0,843.058,
2010-11-01,1354.5,845.136,
2010-10-29,1346.75,843.036,
2010-10-28,1333.5,836.785,
2010-10-27,1324.5,837.231,
2010-10-26,1329.5,839.119,
2010-10-25,1337.5,851.098,
2010-10-22,1322.5,842.786,
2010-10-21,1343.5,852.204,
2010-10-20,1339.0,847.737,
2010-10-19,1339.0,851.023,
2010-10-18,1367.25,860.718,
2010-10-15,1367.5,852.503,
2010-10-14,1373.25,859.087,
2010-10-13,1365.5,862.439,
2010-10-12,1348.5,853.157,
2010-10-11,1351.5,848.559,
2010-10-08,1341.5,840.96,
2010-10-07,1345.0,843.525,
2010-10-06,1346.5,848.51,
2010-10-05,1330.5,838.057,
2010-10-04,1313.5,828.455,
2010-10-01,1316.25,832.859,
2010-09-30,1307.0,829.79,
2010-09-29,1307.5,827.218,
2010-09-28,1294.0,820.701,
2010-09-27,1297.0,819.693,
2010-09-24,1297.0,821.406,
2010-09-23,1290.75,822.92,
2010-09-22,1293.5,825.463,
2010-09-21,1275.0,819.409,
2010-09-20,1279.25,821.19,
2010-09-17,1274.0,813.953,
2010-09-16,1272.5,815.026,
2010-09-15,1267.0,815.001,
2010-09-14,1265.5,818.882,
2010-09-13,1243.75,807.42,
2010-09-10,1246.5,809.942,
2010-09-09,1255.0,812.298,
2010-09-08,1255.0,810.305,
2010-09-07,1256.75,820.333,
2010-09-06,1249.0,812.622,
2010-09-03,1240.5,803.953,
2010-09-02,1248.5,812.984,
2010-09-01,1246.5,806.535,
2010-08-31,1246.0,809.459,
2010-08-27,1235.0,798.474,
2010-08-26,1237.0,794.069,
2010-08-25,1237.5,801.23,
2010-08-24,1222.0,791.707,
2010-08-23,1226.0,787.311,
2010-08-20,1223.5,788.338,
2010-08-19,1233.5,787.173,
2010-08-18,1218.0,780.019,
2010-08-17,1226.0,785.797,
2010-08-16,1223.5,781.739,
2010-08-13,1214.25,777.867,
2010-08-12,1213.0,778.063,
2010-08-11,1205.5,768.814,
2010-08-10,1192.5,758.733,
2010-08-09,1203.0,754.374,
2010-08-06,1207.75,755.316,
2010-08-05,1192.5,752.366,
2010-08-04,1199.5,754.403,
2010-08-03,1187.5,746.621,
2010-08-02,1188.5,749.606,
2010-07-30,1169.0,748.879,
2010-07-29,1162.5,743.001,
2010-07-28,1157.0,740.764,
2010-07-27,1168.0,752.286,
2010-07-26,1183.5,763.795,
2010-07-23,1190.5,774.712,
2010-07-22,1199.5,785.064,
2010-07-21,1191.5,783.315,
2010-07-20,1183.0,777.267,
2010-07-19,1181.0,774.833,
2010-07-16,1189.25,774.655,
2010-07-15,1208.0,785.129,
2010-07-14,1207.0,792.463,
2010-07-13,1216.0,801.952,
2010-07-12,1205.5,799.403,
2010-07-09,1208.75,799.438,
2010-07-08,1193.5,788.726,
2010-07-07,1193.25,786.067,
2010-07-06,1195.0,787.064,
2010-07-05,1208.0,799.471,
2010-07-02,1201.5,791.346,
2010-07-01,1234.0,817.76,
2010-06-30,1244.0,829.61,
2010-06-29,1234.5,819.503,
2010-06-28,1261.0,835.708,
2010-06-25,1254.0,838.628,
2010-06-24,1236.25,824.771,
2010-06-23,1226.5,825.902,
2010-06-22,1236.0,835.304,
2010-06-21,1254.5,845.18,
2010-06-18,1256.0,848.419,
2010-06-17,1245.0,840.024,
2010-06-16,1234.5,833.277,
2010-06-15,1225.0,828.374,
2010-06-14,1223.75,829.38,
2010-06-11,1220.0,837.107,
2010-06-10,1217.5,830.774,
2010-06-09,1233.5,847.3,
2010-06-08,1246.0,865.578,
2010-06-07,1215.0,836.892,
2010-06-04,1203.5,826.296,
2010-06-03,1215.0,829.578,
2010-06-02,1215.0,834.02,
2010-06-01,1227.75,837.769,
2010-05-28,1207.5,830.868,
2010-05-27,1211.0,839.34,
2010-05-26,1212.0,841.901,
2010-05-25,1198.25,834.552,
2010-05-24,1187.0,824.306,
2010-05-21,1179.75,816.775,
2010-05-20,1192.0,833.159,
2010-05-19,1195.0,831.42,
2010-05-18,1216.75,840.761,
2010-05-17,1236.0,854.772,
2010-05-14,1236.5,848.662,
2010-05-13,1237.5,841.15,
2010-05-12,1237.5,832.213,
2010-05-11,1222.5,824.065,
2010-05-10,1196.5,798.732,
2010-05-07,1202.25,818.581,
2010-05-06,1185.25,787.385,
2010-05-05,1165.0,771.983,
2010-05-04,1185.0,782.798,
2010-04-30,1179.25,773.076,
2010-04-29,1166.75,765.584,
2010-04-28,1161.0,764.218,
2010-04-27,1149.5,749.202,
2010-04-26,1154.5,746.718,
2010-04-23,1139.5,744.333,
2010-04-22,1133.75,737.974,
2010-04-21,1143.0,742.16,
2010-04-20,1144.75,745.911,
2010-04-19,1136.25,743.23,
2010-04-16,1151.5,746.419,
2010-04-15,1154.5,746.862,
2010-04-14,1153.75,746.957,
2010-04-13,1148.25,745.617,
2010-04-12,1158.75,753.022,
2010-04-09,1152.5,750.033,
2010-04-08,1148.0,755.81,
2010-04-07,1142.0,751.217,
2010-04-06,1132.75,746.704,
2010-04-01,1123.5,737.205,
2010-03-31,1115.5,736.401,
2010-03-30,1107.0,732.143,
2010-03-29,1107.5,739.171,
2010-03-26,1096.5,735.807,
2010-03-25,1093.0,734.543,
2010-03-24,1090.75,731.605,
2010-03-23,1101.5,731.359,
2010-03-22,1097.25,728.054,
2010-03-19,1105.5,736.754,
2010-03-18,1122.75,734.448,
2010-03-17,1121.75,732.356,
2010-03-16,1124.75,740.893,
2010-03-15,1104.25,733.429,
2010-03-12,1106.25,730.777,
2010-03-11,1104.0,735.608,
2010-03-10,1120.5,750.05,
2010-03-09,1115.75,744.33,
2010-03-08,1125.75,743.904,
2010-03-05,1135.0,755.307,
2010-03-04,1134.5,750.331,
2010-03-03,1136.5,754.648,
2010-03-02,1126.5,752.857,
2010-03-01,1114.0,746.149,
2010-02-26,1108.25,731.18,
2010-02-25,1094.5,715.453,
2010-02-24,1103.0,714.378,
2010-02-23,1107.0,716.737,
2010-02-22,1115.25,720.818,
2010-02-19,1112.75,721.815,
2010-02-18,1118.0,714.24,
2010-02-17,1119.0,709.845,
2010-02-16,1115.25,713.075,
2010-02-15,1098.25,701.309,
2010-02-12,1082.0,692.702,
2010-02-11,1076.25,690.037,
2010-02-10,1069.5,685.841,
2010-02-09,1071.25,685.468,
2010-02-08,1064.0,682.139,
2010-02-05,1058.0,676.471,
2010-02-04,1083.25,685.601,
2010-02-03,1115.25,698.603,
2010-02-02,1111.0,696.945,
2010-02-01,1086.5,683.076,
2010-01-29,1078.5,672.423,
2010-01-28,1088.0,671.854,
2010-01-27,1094.75,676.147,
2010-01-26,1093.25,677.48,
2010-01-25,1095.25,676.581,
2010-01-22,1084.0,673.669,
2010-01-21,1108.25,682.967,
2010-01-20,1120.25,686.975,
2010-01-19,1133.0,691.866,
2010-01-18,1134.5,695.159,
2010-01-15,1128.0,692.875,
2010-01-14,1138.25,698.099,
2010-01-13,1127.25,693.266,
2010-01-12,1151.25,712.495,
2010-01-11,1153.0,714.817,
2010-01-08,1126.75,704.395,
2010-01-07,1130.25,710.09,
2010-01-06,1130.0,708.02,
2010-01-05,1123.25,700.324,
2010-01-04,1121.5,693.483,
2009-12-30,1087.5,682.974,
2009-12-29,1106.0,691.12,
2009-12-23,1085.25,680.408,
2009-12-22,1084.0,678.773,
2009-12-21,1105.5,687.286,
2009-12-18,1104.5,682.253,
2009-12-17,1117.0,692.069,
2009-12-16,1137.5,694.656,
2009-12-15,1122.0,690.589,
2009-12-14,1123.75,691.666,
2009-12-11,1124.0,692.545,
2009-12-10,1128.5,694.804,
2009-12-09,1141.0,703.669,
2009-12-08,1146.75,703.657,
2009-12-07,1142.5,697.923,
2009-12-04,1190.25,717.45,
2009-12-03,1208.75,728.382,
2009-12-02,1212.5,727.922,
2009-12-01,1192.5,718.547,
2009-11-30,1175.75,714.742,
2009-11-27,1166.5,709.119,
2009-11-26,1182.75,716.297,
2009-11-25,1179.75,706.733,
2009-11-24,1163.25,703.295,
2009-11-23,1169.5,702.867,
2009-11-20,1140.0,691.035,
2009-11-19,1135.5,682.843,
2009-11-18,1149.0,684.825,
2009-11-17,1134.75,675.326,
2009-11-16,1130.0,674.788,
2009-11-13,1104.0,663.541,
2009-11-12,1114.75,673.646,
2009-11-11,1115.25,669.82,
2009-11-10,1101.5,659.028,
2009-11-09,1106.75,659.762,
2009-11-06,1096.75,661.29,
2009-11-05,1089.0,656.815,
2009-11-04,1090.0,660.046,
2009-11-03,1061.0,649.526,
2009-11-02,1062.0,647.521,
2009-10-30,1040.0,629.616,
2009-10-29,1040.5,627.147,
2009-10-28,1031.75,629.692,
2009-10-27,1036.5,635.11,
2009-10-26,1054.0,642.879,
2009-10-23,1061.75,649.786,
2009-10-22,1053.0,635.908,
2009-10-21,1053.75,633.949,
2009-10-20,1061.75,644.853,
2009-10-19,1050.5,643.295,
2009-10-16,1047.5,641.143,
2009-10-15,1053.5,648.867,
2009-10-14,1059.5,665.348,
2009-10-13,1057.5,668.331,
2009-10-12,1058.75,669.163,
2009-10-09,1051.5,660.573,
2009-10-08,1045.0,650.807,
2009-10-07,1040.25,655.234,
2009-10-06,1038.75,652.235,
2009-10-05,1005.5,630.984,
2009-10-02,1003.5,630.735,
2009-10-01,1004.75,629.543,
2009-09-30,995.75,624.099,
2009-09-29,989.5,620.765,
2009-09-28,991.75,625.749,
2009-09-25,991.5,619.455,
2009-09-24,1009.75,626.979,
2009-09-23,1010.25,615.256,
2009-09-22,1014.0,620.639,
2009-09-21,997.0,616.307,
2009-09-18,1012.0,620.288,
2009-09-17,1018.5,616.525,
2009-09-16,1015.75,616.802,
2009-09-15,996.0,605.803,
2009-09-14,999.25,602.357,
2009-09-11,1008.25,604.177,
2009-09-10,990.75,595.761,
2009-09-09,999.5,603.199,
2009-09-08,1000.75,604.902,
2009-09-07,993.0,606.264,
2009-09-04,989.0,605.931,
2009-09-03,983.0,600.856,
2009-09-02,964.75,594.314,
2009-09-01,955.0,588.054,
2009-08-28,955.5,585.657,
2009-08-27,943.0,583.467,
2009-08-26,940.5,581.201,
2009-08-25,950.5,578.48,
2009-08-24,951.5,577.261,
2009-08-21,952.5,574.072,
2009-08-20,940.5,570.104,
2009-08-19,943.0,573.461,
2009-08-18,935.0,568.044,
2009-08-17,932.75,572.52,
2009-08-14,953.5,576.481,
2009-08-13,953.5,575.368,
2009-08-12,947.25,573.743,
2009-08-11,942.75,572.265,
2009-08-10,945.0,570.239,
2009-08-07,956.0,571.497,
2009-08-06,964.0,573.468,
2009-08-05,960.5,566.5,
2009-08-04,960.5,566.6,
2009-08-03,959.75,568.034,
2009-07-31,939.0,568.919,
2009-07-30,932.5,565.734,
2009-07-29,931.0,566.371,
2009-07-28,944.25,574.187,
2009-07-27,955.0,578.788,
2009-07-24,951.5,579.441,
2009-07-23,950.0,575.967,
2009-07-22,948.25,578.236,
2009-07-21,947.75,576.595,
2009-07-20,952.75,577.459,
2009-07-17,937.5,573.851,
2009-07-16,935.0,569.775,
2009-07-15,938.0,570.629,
2009-07-14,924.75,567.192,
2009-07-13,908.5,564.636,
2009-07-10,913.0,563.789,
2009-07-09,911.75,562.045,
2009-07-08,918.0,569.691,
2009-07-07,924.0,572.101,
2009-07-06,924.5,570.327,
2009-07-03,932.5,570.965,
2009-07-02,929.5,568.328,
2009-07-01,938.25,568.051,
2009-06-30,934.5,566.364,
2009-06-29,935.5,565.701,
2009-06-26,942.0,571.394,
2009-06-25,937.25,575.318,
2009-06-24,933.5,566.032,
2009-06-23,920.75,564.531,
2009-06-22,919.25,561.477,
2009-06-19,935.25,570.274,
2009-06-18,940.5,575.863,
2009-06-17,930.5,572.087,
2009-06-16,934.0,570.208,
2009-06-15,932.25,569.939,
2009-06-12,937.25,572.891,
2009-06-11,947.5,574.765,
2009-06-10,953.75,582.692,
2009-06-09,956.0,588.308,
2009-06-08,943.75,593.479,
2009-06-05,962.0,600.387,
2009-06-04,970.75,598.859,
2009-06-03,976.75,594.6,
2009-06-02,980.0,593.652,
2009-06-01,981.75,598.409,
2009-05-29,975.5,605.6,
2009-05-28,957.75,600.847,
2009-05-27,951.0,594.524,
2009-05-26,945.0,594.34,
2009-05-22,959.75,604.148,
2009-05-21,937.5,596.754,
2009-05-20,939.5,601.742,
2009-05-19,924.75,598.311,
2009-05-18,921.0,602.552,
2009-05-15,929.5,609.109,
2009-05-14,925.25,610.726,
2009-05-13,924.0,610.707,
2009-05-12,917.0,601.114,
2009-05-11,913.0,604.236,
2009-05-08,907.0,602.578,
2009-05-07,912.25,605.342,
2009-05-06,910.0,605.657,
2009-05-05,910.0,603.088,
2009-05-01,884.5,594.822,
2009-04-30,883.25,599.789,
2009-04-29,898.25,608.529,
2009-04-28,891.0,606.907,
2009-04-27,907.5,621.916,
2009-04-24,907.5,614.588,
2009-04-23,897.5,617.688,
2009-04-22,886.0,610.908,
2009-04-21,888.75,608.233,
2009-04-20,877.0,603.745,
2009-04-17,870.5,586.195,
2009-04-16,880.5,590.147,
2009-04-15,891.0,595.27,
2009-04-14,887.5,596.639,
2009-04-09,880.5,597.963,
2009-04-08,880.0,600.683,
2009-04-07,879.75,597.981,
2009-04-06,870.25,586.857,
2009-04-03,905.0,610.085,
2009-04-02,897.75,610.964,
2009-04-01,924.5,643.713,
2009-03-31,916.5,640.909,
2009-03-30,928.0,655.691,
2009-03-27,924.0,644.801,
2009-03-26,938.25,647.114,
2009-03-25,929.0,635.214,
2009-03-24,923.75,629.901,
2009-03-23,949.25,656.012,
2009-03-20,954.0,661.26,
2009-03-19,956.5,656.937,
2009-03-18,893.25,638.629,
2009-03-17,915.5,653.695,
2009-03-16,919.5,652.128,
2009-03-13,928.0,663.473,
2009-03-12,925.25,671.737,
2009-03-11,899.5,654.039,
2009-03-10,901.5,650.198,
2009-03-09,923.75,669.675,
2009-03-06,936.0,655.922,
2009-03-05,913.0,646.143,
2009-03-04,908.5,642.958,
2009-03-03,913.75,651.608,
2009-03-02,937.25,665.944,
2009-02-27,952.0,669.809,
2009-02-26,936.5,653.068,
2009-02-25,978.5,685.56,
2009-02-24,984.25,683.175,
2009-02-23,985.75,677.678,
2009-02-20,989.0,690.353,
2009-02-19,980.5,684.133,
2009-02-18,964.0,679.447,
2009-02-17,968.0,678.584,
2009-02-16,942.5,659.091,
2009-02-13,935.5,649.022,
2009-02-12,943.25,663.746,
2009-02-11,938.0,653.795,
2009-02-10,909.75,617.575,
2009-02-09,895.0,599.866,
2009-02-06,913.0,621.511,
2009-02-05,920.0,628.544,
2009-02-04,905.0,623.708,
2009-02-03,904.5,631.458,
2009-02-02,918.25,649.123,
2009-01-30,919.5,642.288,
2009-01-29,892.25,625.921,
2009-01-28,895.25,627.409,
2009-01-27,897.5,638.745,
2009-01-26,910.25,653.821,
2009-01-23,875.75,641.012,
2009-01-22,860.0,626.138,
2009-01-21,849.25,614.108,
2009-01-20,853.25,612.307,
2009-01-19,833.0,575.475,
2009-01-16,833.75,560.617,
2009-01-15,810.0,557.582,
2009-01-14,821.5,562.44,
2009-01-13,826.5,566.406,
2009-01-12,827.0,556.528,
2009-01-09,847.25,559.167,
2009-01-08,855.75,561.516,
2009-01-07,848.5,561.958,
2009-01-06,848.25,580.397,
2009-01-05,853.5,587.729,
2009-01-02,874.5,601.651,
2008-12-30,869.75,599.621,
2008-12-29,880.25,601.798,
2008-12-23,843.5,569.855,
2008-12-22,849.0,573.145,
2008-12-19,835.75,558.171,
2008-12-18,855.25,559.975,
2008-12-17,870.0,561.943,
2008-12-16,838.25,545.913,
2008-12-15,826.0,542.03,
2008-12-12,826.5,551.073,
2008-12-11,827.75,554.495,
2008-12-10,802.25,541.475,
2008-12-09,767.75,522.528,
2008-12-08,767.25,518.938,
2008-12-05,749.0,513.788,
2008-12-04,773.25,527.906,
2008-12-03,766.25,519.28,
2008-12-02,780.0,519.654,
2008-12-01,778.0,521.937,
2008-11-28,814.5,532.214,
2008-11-27,814.0,529.018,
2008-11-26,812.5,530.041,
2008-11-25,820.5,535.749,
2008-11-24,822.5,546.875,
2008-11-21,774.5,519.555,
2008-11-20,738.0,499.966,
2008-11-19,762.0,501.481,
2008-11-18,738.0,492.033,
2008-11-17,734.0,488.162,
2008-11-14,747.5,506.265,
2008-11-13,713.5,481.737,
2008-11-12,724.75,477.343,
2008-11-11,733.75,473.632,
2008-11-10,753.0,481.304,
2008-11-07,735.25,466.736,
2008-11-06,754.5,475.126,
2008-11-05,753.75,469.685,
2008-11-04,741.25,465.522,
2008-11-03,729.5,459.007,
2008-10-31,730.75,452.617,
2008-10-30,755.25,461.165,
2008-10-29,764.0,468.798,
2008-10-28,730.5,468.87,
2008-10-27,730.5,474.505,
2008-10-24,712.5,449.754,
2008-10-23,720.0,447.011,
2008-10-22,744.0,454.351,
2008-10-21,772.0,454.733,
2008-10-20,795.0,461.297,
2008-10-17,784.5,453.023,
2008-10-16,802.5,466.163,
2008-10-15,847.0,483.365,
2008-10-14,832.5,474.711,
2008-10-13,831.5,478.066,
2008-10-10,900.5,526.362,
2008-10-09,883.5,508.548,
2008-10-08,903.5,519.551,
2008-10-07,876.75,497.927,
2008-10-06,875.5,500.715,
2008-10-03,828.0,469.202,
2008-10-02,852.0,484.228,
2008-10-01,880.0,498.499,
2008-09-30,884.5,491.198,
2008-09-29,905.0,500.553,
2008-09-26,902.0,488.492,
2008-09-25,888.5,478.847,
2008-09-24,896.0,483.175,
2008-09-23,899.0,484.189,
2008-09-22,889.0,482.026,
2008-09-19,869.0,476.504,
2008-09-18,863.0,474.802,
2008-09-17,813.0,454.063,
2008-09-16,779.5,437.848,
2008-09-15,775.0,433.203,
2008-09-12,750.25,421.726,
2008-09-11,740.75,422.754,
2008-09-10,775.75,440.892,
2008-09-09,781.75,443.873,
2008-09-08,808.0,458.882,
2008-09-05,808.5,456.367,
2008-09-04,805.75,452.745,
2008-09-03,803.5,452.065,
2008-09-02,798.5,446.963,
2008-09-01,822.25,455.868,
2008-08-29,833.0,456.488,
2008-08-28,838.25,457.061,
2008-08-27,827.0,449.09,
2008-08-26,827.0,449.334,
2008-08-22,824.0,443.297,
2008-08-21,833.5,444.628,
2008-08-20,815.75,437.799,
2008-08-19,788.75,423.922,
2008-08-18,796.25,426.898,
2008-08-15,786.5,422.895,
2008-08-14,818.0,437.153,
2008-08-13,818.5,438.639,
2008-08-12,817.75,429.852,
2008-08-11,852.5,444.311,
2008-08-08,852.5,445.123,
2008-08-07,871.5,448.718,
2008-08-06,879.5,450.887,
2008-08-05,882.0,451.082,
2008-08-04,905.75,460.028,
2008-08-01,912.5,461.838,
2008-07-31,918.0,462.206,
2008-07-30,897.5,453.787,
2008-07-29,916.75,462.655,
2008-07-28,923.5,464.164,
2008-07-25,920.5,462.54,
2008-07-24,928.0,467.083,
2008-07-23,926.5,463.319,
2008-07-22,961.5,481.424,
2008-07-21,960.5,481.502,
2008-07-18,959.75,480.764,
2008-07-17,965.5,482.027,
2008-07-16,977.5,488.799,
2008-07-15,986.0,490.718,
2008-07-14,968.0,486.09,
2008-07-11,962.75,483.357,
2008-07-10,939.5,475.937,
2008-07-09,927.25,468.734,
2008-07-08,921.0,467.56,
2008-07-07,916.75,466.018,
2008-07-04,931.25,469.901,
2008-07-03,934.0,470.814,
2008-07-02,935.25,469.032,
2008-07-01,937.5,470.349,
2008-06-30,930.25,466.244,
2008-06-27,919.5,462.618,
2008-06-26,909.5,458.002,
2008-06-25,882.75,447.983,
2008-06-24,889.5,451.362,
2008-06-23,881.0,449.261,
2008-06-20,907.5,458.982,
2008-06-19,903.0,458.283,
2008-06-18,887.5,453.825,
2008-06-17,881.5,452.214,
2008-06-16,888.25,451.99,
2008-06-13,866.0,445.313,
2008-06-12,862.25,443.088,
2008-06-11,876.25,446.315,
2008-06-10,878.0,448.761,
2008-06-09,896.25,453.66,
2008-06-06,890.5,453.411,
2008-06-05,878.75,449.213,
2008-06-04,883.5,451.964,
2008-06-03,879.25,448.277,
2008-06-02,888.25,452.681,
2008-05-30,885.75,449.095,
2008-05-29,883.0,446.727,
2008-05-28,902.5,456.338,
2008-05-27,906.75,459.3,
2008-05-23,927.5,467.914,
2008-05-22,922.75,465.753,
2008-05-21,923.0,470.007,
2008-05-20,914.5,464.496,
2008-05-19,906.5,464.753,
2008-05-16,897.0,460.071,
2008-05-15,881.25,453.411,
2008-05-14,866.5,446.029,
2008-05-13,865.0,444.37,
2008-05-12,883.5,450.581,
2008-05-09,876.0,450.015,
